Name,URI,Region GSS code,Period,Sales volume,Reporting period,House price index All property types,Pivotable date
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Sep-18,229,monthly,114.18,01/09/2018
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Sep-18,334,monthly,111.56,01/09/2018
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Sep-18,229,monthly,124.23,01/09/2018
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Sep-18,328,monthly,108.43,01/09/2018
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Sep-18,257,monthly,132.16,01/09/2018
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Oct-18,224,monthly,110.72,01/10/2018
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Oct-18,354,monthly,110.57,01/10/2018
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Oct-18,217,monthly,124.25,01/10/2018
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Oct-18,297,monthly,107.07,01/10/2018
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Oct-18,253,monthly,130.3,01/10/2018
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Nov-18,249,monthly,109.23,01/11/2018
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Nov-18,316,monthly,111.69,01/11/2018
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Nov-18,249,monthly,122.81,01/11/2018
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Nov-18,280,monthly,107.75,01/11/2018
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Nov-18,277,monthly,129.66,01/11/2018
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Dec-18,189,monthly,108.46,01/12/2018
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Dec-18,272,monthly,112.03,01/12/2018
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Dec-18,240,monthly,122.09,01/12/2018
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Dec-18,314,monthly,107.75,01/12/2018
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Dec-18,256,monthly,129.75,01/12/2018
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jan-19,162,monthly,110.42,01/01/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jan-19,210,monthly,111.84,01/01/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jan-19,185,monthly,121.66,01/01/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jan-19,236,monthly,106.61,01/01/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jan-19,208,monthly,128.48,01/01/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Feb-19,165,monthly,110.58,01/02/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Feb-19,180,monthly,109.37,01/02/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Feb-19,202,monthly,121.72,01/02/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Feb-19,228,monthly,105.01,01/02/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Feb-19,157,monthly,128.85,01/02/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Mar-19,188,monthly,108.96,01/03/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Mar-19,255,monthly,109.57,01/03/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Mar-19,199,monthly,120.94,01/03/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Mar-19,276,monthly,105.35,01/03/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Mar-19,187,monthly,126.76,01/03/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Apr-19,170,monthly,107.7,01/04/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Apr-19,201,monthly,108.78,01/04/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Apr-19,192,monthly,119.7,01/04/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Apr-19,214,monthly,106.24,01/04/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Apr-19,165,monthly,127.6,01/04/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,May-19,207,monthly,107.15,01/05/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,May-19,300,monthly,111.3,01/05/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,May-19,182,monthly,119.97,01/05/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,May-19,254,monthly,105.07,01/05/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,May-19,186,monthly,125.67,01/05/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jun-19,194,monthly,109.7,01/06/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jun-19,263,monthly,110.81,01/06/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jun-19,205,monthly,120.55,01/06/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jun-19,257,monthly,105.23,01/06/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jun-19,328,monthly,124.43,01/06/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jul-19,251,monthly,110.4,01/07/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jul-19,261,monthly,111.65,01/07/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jul-19,209,monthly,121.07,01/07/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jul-19,399,monthly,106.59,01/07/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jul-19,267,monthly,123.62,01/07/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Aug-19,273,monthly,110.58,01/08/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Aug-19,305,monthly,110.84,01/08/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Aug-19,284,monthly,119.63,01/08/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Aug-19,416,monthly,108.8,01/08/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Aug-19,288,monthly,125.79,01/08/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Sep-19,225,monthly,109.03,01/09/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Sep-19,339,monthly,112.89,01/09/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Sep-19,225,monthly,120.88,01/09/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Sep-19,291,monthly,110.59,01/09/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Sep-19,234,monthly,127.55,01/09/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Oct-19,231,monthly,108.45,01/10/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Oct-19,328,monthly,114.21,01/10/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Oct-19,224,monthly,120.4,01/10/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Oct-19,268,monthly,110.84,01/10/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Oct-19,229,monthly,128.22,01/10/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Nov-19,259,monthly,109.24,01/11/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Nov-19,282,monthly,113.84,01/11/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Nov-19,237,monthly,122.04,01/11/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Nov-19,244,monthly,110.74,01/11/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Nov-19,228,monthly,129.1,01/11/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Dec-19,216,monthly,109.88,01/12/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Dec-19,272,monthly,113.72,01/12/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Dec-19,209,monthly,121.36,01/12/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Dec-19,234,monthly,111.5,01/12/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Dec-19,269,monthly,129.91,01/12/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jan-20,208,monthly,111.05,01/01/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jan-20,183,monthly,112.33,01/01/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jan-20,209,monthly,120.77,01/01/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jan-20,289,monthly,113.52,01/01/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jan-20,201,monthly,131.08,01/01/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Feb-20,203,monthly,110.71,01/02/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Feb-20,174,monthly,111,01/02/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Feb-20,216,monthly,121.26,01/02/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Feb-20,270,monthly,116.35,01/02/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Feb-20,178,monthly,128.83,01/02/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Mar-20,190,monthly,111.06,01/03/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Mar-20,207,monthly,111.47,01/03/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Mar-20,160,monthly,122.02,01/03/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Mar-20,280,monthly,117.37,01/03/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Mar-20,201,monthly,128.75,01/03/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Apr-20,91,monthly,113.21,01/04/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Apr-20,99,monthly,112.62,01/04/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Apr-20,114,monthly,122.57,01/04/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Apr-20,149,monthly,114.87,01/04/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Apr-20,95,monthly,130.2,01/04/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,May-20,86,monthly,116.18,01/05/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,May-20,109,monthly,116.17,01/05/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,May-20,92,monthly,121.36,01/05/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,May-20,106,monthly,113.65,01/05/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,May-20,84,monthly,131.99,01/05/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jun-20,119,monthly,117.94,01/06/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jun-20,147,monthly,114.52,01/06/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jun-20,152,monthly,121.18,01/06/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jun-20,195,monthly,110.28,01/06/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jun-20,156,monthly,132.85,01/06/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jul-20,217,monthly,116.36,01/07/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jul-20,157,monthly,114.07,01/07/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jul-20,162,monthly,121.88,01/07/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jul-20,246,monthly,111.24,01/07/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jul-20,184,monthly,131.51,01/07/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Aug-20,203,monthly,116.25,01/08/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Aug-20,207,monthly,113.18,01/08/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Aug-20,190,monthly,122.69,01/08/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Aug-20,203,monthly,113.25,01/08/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Aug-20,196,monthly,132.73,01/08/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Sep-20,227,monthly,116.28,01/09/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Sep-20,225,monthly,114.29,01/09/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Sep-20,206,monthly,124.36,01/09/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Sep-20,257,monthly,116.39,01/09/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Sep-20,196,monthly,134.83,01/09/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Oct-20,268,monthly,116.24,01/10/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Oct-20,251,monthly,115.39,01/10/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Oct-20,245,monthly,125.24,01/10/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Oct-20,333,monthly,117.18,01/10/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Oct-20,247,monthly,137.77,01/10/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Nov-20,274,monthly,116.52,01/11/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Nov-20,234,monthly,117.8,01/11/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Nov-20,293,monthly,126.79,01/11/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Nov-20,253,monthly,115.17,01/11/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Nov-20,239,monthly,138.7,01/11/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Dec-20,299,monthly,116.12,01/12/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Dec-20,272,monthly,120.57,01/12/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Dec-20,256,monthly,127.71,01/12/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Dec-20,319,monthly,114.08,01/12/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Dec-20,297,monthly,139.38,01/12/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jan-21,264,monthly,116.28,01/01/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jan-21,209,monthly,121.84,01/01/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jan-21,226,monthly,128.27,01/01/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jan-21,245,monthly,113.47,01/01/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jan-21,246,monthly,140.06,01/01/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Feb-21,316,monthly,113.89,01/02/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Feb-21,232,monthly,118.7,01/02/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Feb-21,330,monthly,128.54,01/02/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Feb-21,291,monthly,114.69,01/02/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Feb-21,362,monthly,141.63,01/02/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Mar-21,497,monthly,114.3,01/03/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Mar-21,474,monthly,117.57,01/03/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Mar-21,460,monthly,128.38,01/03/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Mar-21,556,monthly,115.03,01/03/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Mar-21,530,monthly,142.71,01/03/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Apr-21,250,monthly,115.11,01/04/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Apr-21,234,monthly,115.01,01/04/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Apr-21,242,monthly,128.31,01/04/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Apr-21,289,monthly,115.34,01/04/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Apr-21,276,monthly,141.62,01/04/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,May-21,198,monthly,116.81,01/05/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,May-21,205,monthly,114.55,01/05/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,May-21,214,monthly,128.15,01/05/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,May-21,233,monthly,111.95,01/05/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,May-21,236,monthly,140.54,01/05/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jun-21,757,monthly,116.99,01/06/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jun-21,799,monthly,114.26,01/06/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jun-21,641,monthly,129.03,01/06/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jun-21,929,monthly,112.25,01/06/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jun-21,801,monthly,139.94,01/06/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jul-21,82,monthly,121.5,01/07/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jul-21,75,monthly,110.97,01/07/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jul-21,98,monthly,130.69,01/07/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jul-21,125,monthly,110.54,01/07/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jul-21,60,monthly,139.44,01/07/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Aug-21,223,monthly,124.39,01/08/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Aug-21,187,monthly,110.96,01/08/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Aug-21,183,monthly,132.69,01/08/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Aug-21,279,monthly,110.54,01/08/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Aug-21,158,monthly,140.34,01/08/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Sep-21,375,monthly,124.46,01/09/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Sep-21,334,monthly,110.87,01/09/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Sep-21,411,monthly,134.03,01/09/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Sep-21,396,monthly,108.35,01/09/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Sep-21,387,monthly,140.92,01/09/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Oct-21,143,monthly,124.79,01/10/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Oct-21,132,monthly,111.96,01/10/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Oct-21,129,monthly,134.45,01/10/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Oct-21,166,monthly,105.75,01/10/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Oct-21,141,monthly,141.16,01/10/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Nov-21,207,monthly,123.8,01/11/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Nov-21,171,monthly,113.53,01/11/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Nov-21,168,monthly,133.7,01/11/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Nov-21,245,monthly,106.58,01/11/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Nov-21,190,monthly,140.33,01/11/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Dec-21,189,monthly,125.62,01/12/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Dec-21,231,monthly,113.2,01/12/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Dec-21,212,monthly,133.16,01/12/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Dec-21,244,monthly,105.83,01/12/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Dec-21,210,monthly,139.46,01/12/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jan-22,193,monthly,123.5,01/01/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jan-22,186,monthly,117.04,01/01/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jan-22,165,monthly,135.31,01/01/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jan-22,207,monthly,109.49,01/01/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Jan-22,179,monthly,140.48,01/01/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Feb-22,200,monthly,124.26,01/02/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Feb-22,193,monthly,118.39,01/02/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Feb-22,229,monthly,136.5,01/02/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Feb-22,229,monthly,111.23,01/02/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Feb-22,181,monthly,141.19,01/02/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Mar-22,246,monthly,125.24,01/03/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Mar-22,257,monthly,117.82,01/03/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Mar-22,228,monthly,137.02,01/03/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Mar-22,274,monthly,112.8,01/03/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Mar-22,223,monthly,141.32,01/03/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Apr-22,205,monthly,127.4,01/04/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Apr-22,212,monthly,118,01/04/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Apr-22,162,monthly,136.7,01/04/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Apr-22,258,monthly,113.9,01/04/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,Apr-22,200,monthly,142,01/04/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,May-22,230,monthly,126.5,01/05/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,May-22,244,monthly,117.8,01/05/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,May-22,223,monthly,138,01/05/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,May-22,285,monthly,114.9,01/05/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,May-22,204,monthly,143.3,01/05/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,Jun-22,220,monthly,127.4,01/06/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,Jun-22,242,monthly,121,01/06/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,Jun-22,214,monthly,140.4,01/06/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,Jun-22,338,monthly,114.9,01/06/2022
