Name,URI,Region GSS code,Period,Sales volume,Reporting period,House price index All property types,Pivotable date
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2019-10,231,monthly,108.45,01/10/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2019-10,224,monthly,120.4,01/10/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-10,268,monthly,110.84,01/10/2019
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2019-11,195,monthly,130.65,01/11/2019
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2019-11,212,monthly,126.45,01/11/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2019-11,259,monthly,109.24,01/11/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2019-11,237,monthly,122.04,01/11/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-11,244,monthly,110.74,01/11/2019
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2019-12,146,monthly,129.83,01/12/2019
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2019-12,193,monthly,129.33,01/12/2019
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2019-12,216,monthly,109.88,01/12/2019
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2019-12,209,monthly,121.36,01/12/2019
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-12,234,monthly,111.5,01/12/2019
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-01,130,monthly,131.47,01/01/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-01,187,monthly,129.12,01/01/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-01,208,monthly,111.05,01/01/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-01,209,monthly,120.77,01/01/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-01,289,monthly,113.52,01/01/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-02,115,monthly,133.48,01/02/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-02,197,monthly,128.36,01/02/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-02,203,monthly,110.71,01/02/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-02,216,monthly,121.26,01/02/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-02,270,monthly,116.35,01/02/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-03,135,monthly,133.06,01/03/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-03,169,monthly,129.32,01/03/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-03,190,monthly,111.06,01/03/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-03,160,monthly,122.02,01/03/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-03,280,monthly,117.37,01/03/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-04,63,monthly,132.06,01/04/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-04,73,monthly,129.18,01/04/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-04,91,monthly,113.21,01/04/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-04,114,monthly,122.57,01/04/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-04,149,monthly,114.87,01/04/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-05,75,monthly,134.54,01/05/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-05,70,monthly,128.85,01/05/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-05,86,monthly,116.18,01/05/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-05,92,monthly,121.36,01/05/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-05,106,monthly,113.65,01/05/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-06,102,monthly,136.73,01/06/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-06,143,monthly,127.36,01/06/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-06,119,monthly,117.94,01/06/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-06,152,monthly,121.18,01/06/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-06,195,monthly,110.28,01/06/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-07,168,monthly,136.83,01/07/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-07,154,monthly,128.01,01/07/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-07,217,monthly,116.36,01/07/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-07,162,monthly,121.88,01/07/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-07,246,monthly,111.24,01/07/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-08,180,monthly,134.32,01/08/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-08,138,monthly,128.92,01/08/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-08,203,monthly,116.25,01/08/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-08,190,monthly,122.69,01/08/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-08,203,monthly,113.25,01/08/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-09,199,monthly,132.87,01/09/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-09,173,monthly,130.78,01/09/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-09,227,monthly,116.28,01/09/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-09,206,monthly,124.36,01/09/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-09,257,monthly,116.39,01/09/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-10,189,monthly,134.66,01/10/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-10,198,monthly,131.56,01/10/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-10,268,monthly,116.24,01/10/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-10,245,monthly,125.24,01/10/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-10,333,monthly,117.18,01/10/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-11,183,monthly,135.36,01/11/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-11,219,monthly,134.44,01/11/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-11,274,monthly,116.52,01/11/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-11,293,monthly,126.79,01/11/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-11,253,monthly,115.17,01/11/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2020-12,228,monthly,137.31,01/12/2020
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2020-12,223,monthly,135.65,01/12/2020
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2020-12,299,monthly,116.12,01/12/2020
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2020-12,256,monthly,127.71,01/12/2020
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-12,319,monthly,114.08,01/12/2020
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-01,163,monthly,138.18,01/01/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-01,226,monthly,137.8,01/01/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-01,264,monthly,116.28,01/01/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-01,226,monthly,128.27,01/01/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-01,245,monthly,113.47,01/01/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-02,211,monthly,140.09,01/02/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-02,270,monthly,137.92,01/02/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-02,316,monthly,113.89,01/02/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-02,330,monthly,128.54,01/02/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-02,291,monthly,114.69,01/02/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-03,285,monthly,141.64,01/03/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-03,444,monthly,137.18,01/03/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-03,497,monthly,114.3,01/03/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-03,460,monthly,128.38,01/03/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-03,556,monthly,115.03,01/03/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-04,190,monthly,140.41,01/04/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-04,269,monthly,137.22,01/04/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-04,250,monthly,115.11,01/04/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-04,242,monthly,128.31,01/04/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-04,289,monthly,115.34,01/04/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-05,156,monthly,137.66,01/05/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-05,214,monthly,136.69,01/05/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-05,198,monthly,116.81,01/05/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-05,214,monthly,128.15,01/05/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-05,233,monthly,111.95,01/05/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-06,489,monthly,139.3,01/06/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-06,658,monthly,139.13,01/06/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-06,757,monthly,116.99,01/06/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-06,641,monthly,129.03,01/06/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-06,929,monthly,112.25,01/06/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-07,87,monthly,137.67,01/07/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-07,82,monthly,138.71,01/07/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-07,82,monthly,121.5,01/07/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-07,98,monthly,130.69,01/07/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-07,125,monthly,110.54,01/07/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-08,121,monthly,138.39,01/08/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-08,135,monthly,140.25,01/08/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-08,223,monthly,124.39,01/08/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-08,183,monthly,132.69,01/08/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-08,279,monthly,110.54,01/08/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-09,222,monthly,136.88,01/09/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-09,306,monthly,140.69,01/09/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-09,375,monthly,124.46,01/09/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-09,411,monthly,134.03,01/09/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-09,396,monthly,108.35,01/09/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-10,83,monthly,137.06,01/10/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-10,129,monthly,143.52,01/10/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-10,143,monthly,124.79,01/10/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-10,129,monthly,134.45,01/10/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-10,166,monthly,105.75,01/10/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-11,111,monthly,138.91,01/11/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-11,167,monthly,143.79,01/11/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-11,207,monthly,123.8,01/11/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-11,168,monthly,133.7,01/11/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-11,245,monthly,106.58,01/11/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2021-12,177,monthly,138.25,01/12/2021
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2021-12,199,monthly,143.72,01/12/2021
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2021-12,189,monthly,125.62,01/12/2021
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2021-12,212,monthly,133.16,01/12/2021
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-12,244,monthly,105.83,01/12/2021
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-01,107,monthly,141.3,01/01/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-01,182,monthly,143.85,01/01/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-01,193,monthly,123.5,01/01/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-01,165,monthly,135.31,01/01/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-01,207,monthly,109.49,01/01/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-02,138,monthly,140.8,01/02/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-02,204,monthly,144.36,01/02/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-02,200,monthly,124.26,01/02/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-02,229,monthly,136.5,01/02/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-02,229,monthly,111.23,01/02/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-03,180,monthly,143.54,01/03/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-03,215,monthly,143.7,01/03/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-03,246,monthly,125.24,01/03/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-03,228,monthly,137.02,01/03/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-03,274,monthly,112.8,01/03/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-04,145,monthly,142.19,01/04/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-04,198,monthly,144.3,01/04/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-04,205,monthly,127.35,01/04/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-04,162,monthly,136.65,01/04/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-04,258,monthly,113.93,01/04/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-05,137,monthly,144.6,01/05/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-05,193,monthly,141.1,01/05/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-05,230,monthly,126.5,01/05/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-05,223,monthly,138,01/05/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-05,285,monthly,114.9,01/05/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-06,145,monthly,145.7,01/06/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-06,178,monthly,142.9,01/06/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-06,219,monthly,127.5,01/06/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-06,213,monthly,140.4,01/06/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-06,330,monthly,115,01/06/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-07,183,monthly,149.3,01/07/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-07,187,monthly,144.8,01/07/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-07,296,monthly,125.4,01/07/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-07,209,monthly,141.9,01/07/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-07,277,monthly,116,01/07/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-08,152,monthly,148.1,01/08/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-08,192,monthly,149.4,01/08/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-08,287,monthly,129,01/08/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-08,248,monthly,143.3,01/08/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-08,283,monthly,115.7,01/08/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-09,142,monthly,149.2,01/09/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-09,196,monthly,149.2,01/09/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-09,287,monthly,129.3,01/09/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-09,242,monthly,143.9,01/09/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-09,305,monthly,118.7,01/09/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-10,148,monthly,150.1,01/10/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-10,216,monthly,148.7,01/10/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-10,256,monthly,129.3,01/10/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-10,218,monthly,143.6,01/10/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-10,273,monthly,119.7,01/10/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-11,138,monthly,153,01/11/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-11,196,monthly,148.3,01/11/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-11,228,monthly,126.4,01/11/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-11,256,monthly,143.3,01/11/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-11,224,monthly,120.7,01/11/2022
Newham,http://landregistry.data.gov.uk/id/region/newham,E09000025,2022-12,151,monthly,152.4,01/12/2022
Redbridge,http://landregistry.data.gov.uk/id/region/redbridge,E09000026,2022-12,181,monthly,149.3,01/12/2022
Richmond upon Thames,http://landregistry.data.gov.uk/id/region/richmond-upon-thames,E09000027,2022-12,209,monthly,124.5,01/12/2022
Sutton,http://landregistry.data.gov.uk/id/region/sutton,E09000029,2022-12,190,monthly,142.1,01/12/2022
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-12,190,monthly,121,01/12/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-01,208,monthly,128.48,01/01/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-01,304,monthly,106.1,01/01/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-02,157,monthly,128.85,01/02/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-02,310,monthly,104.7,01/02/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-03,187,monthly,126.76,01/03/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-03,329,monthly,103.4,01/03/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-04,165,monthly,127.6,01/04/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-04,282,monthly,104.37,01/04/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-05,186,monthly,125.67,01/05/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-05,353,monthly,104.56,01/05/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-06,328,monthly,124.43,01/06/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-06,361,monthly,103.88,01/06/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-07,267,monthly,123.62,01/07/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-07,497,monthly,105.7,01/07/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-08,288,monthly,125.79,01/08/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-08,525,monthly,106.5,01/08/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-09,234,monthly,127.55,01/09/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-09,430,monthly,108.81,01/09/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-10,229,monthly,128.22,01/10/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-10,403,monthly,108.1,01/10/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-11,228,monthly,129.1,01/11/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-11,421,monthly,108.59,01/11/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2019-12,269,monthly,129.91,01/12/2019
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2019-12,399,monthly,109.14,01/12/2019
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-01,201,monthly,131.08,01/01/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-01,340,monthly,109.28,01/01/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-02,178,monthly,128.83,01/02/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-02,280,monthly,110.13,01/02/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-03,201,monthly,128.75,01/03/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-03,369,monthly,110.2,01/03/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-04,95,monthly,130.2,01/04/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-04,152,monthly,110.37,01/04/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-05,84,monthly,131.99,01/05/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-05,151,monthly,109.59,01/05/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-06,156,monthly,132.85,01/06/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-06,214,monthly,106.97,01/06/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-07,184,monthly,131.51,01/07/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-07,348,monthly,107.49,01/07/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-08,196,monthly,132.73,01/08/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-08,364,monthly,110.12,01/08/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-09,196,monthly,134.83,01/09/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-09,386,monthly,113.54,01/09/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-10,247,monthly,137.77,01/10/2020
